"concentration","value","compound"
1.09691001300806,0.302,"M21 / 3-HydroxystrongylinA"
1.09691001300806,0.344,"M22 / AR910"
1.09691001300806,0.327,"M22 / AR910"
1.09691001300806,0.29,"leer"
1.09691001300806,0.424,"leer"
-2.20411998265592,0.263,"DMSO"
-2.20411998265592,0.267,"DMSO"
0.0969100130080564,-0.00499999999999999,"Linezolid"
0.0969100130080564,0,"Linezolid"
0.795880017344075,0.41,"M19 / AR992"
0.795880017344075,0.17,"M19 / AR992"
0.795880017344075,0.18,"M20 / AR930"
0.795880017344075,0.389,"M20 / AR930"
0.795880017344075,0.336,"M21 / 3-HydroxystrongylinA"
0.795880017344075,0.287,"M21 / 3-HydroxystrongylinA"
0.795880017344075,0.335,"M22 / AR910"
0.795880017344075,0.303,"M22 / AR910"
0.795880017344075,0.269,"leer"
0.795880017344075,0.415,"leer"
-2.50514997831991,0.284,"DMSO"
-2.50514997831991,0.525,"DMSO"
-0.204119982655925,-0.004,"Linezolid"
-0.204119982655925,-0.003,"Linezolid"
0.494850021680094,0.335,"M19 / AR992"
0.494850021680094,0.358,"M19 / AR992"
0.494850021680094,0.315,"M20 / AR930"
0.494850021680094,0.319,"M20 / AR930"
0.494850021680094,0.433,"M21 / 3-HydroxystrongylinA"
0.494850021680094,0.353,"M21 / 3-HydroxystrongylinA"
0.494850021680094,0.339,"M22 / AR910"
0.494850021680094,0.424,"M22 / AR910"
0.494850021680094,0.387,"leer"
0.494850021680094,0.386,"leer"
-2.80617997398389,0.521,"DMSO"
-2.80617997398389,0.31,"DMSO"
-0.505149978319906,0.005,"Linezolid"
-0.505149978319906,0.012,"Linezolid"
0.193820026016113,0.369,"M19 / AR992"
0.193820026016113,0.352,"M19 / AR992"
0.193820026016113,0.546,"M20 / AR930"
0.193820026016113,0.375,"M20 / AR930"
0.193820026016113,0.492,"M21 / 3-HydroxystrongylinA"
0.193820026016113,0.249,"M21 / 3-HydroxystrongylinA"
0.193820026016113,0.252,"M22 / AR910"
0.193820026016113,0.269,"M22 / AR910"
0.193820026016113,0.322,"leer"
0.193820026016113,0.301,"leer"
-3.10720996964787,0.39,"DMSO"
-3.10720996964787,0.378,"DMSO"
-0.806179973983887,0.00899999999999999,"Linezolid"
-0.806179973983887,0.011,"Linezolid"
-0.107209969647868,0.472,"M19 / AR992"
-0.107209969647868,0.398,"M19 / AR992"
-0.107209969647868,0.391,"M20 / AR930"
-0.107209969647868,0.238,"M20 / AR930"
-0.107209969647868,0.324,"M21 / 3-HydroxystrongylinA"
-0.107209969647868,0.307,"M21 / 3-HydroxystrongylinA"
-0.107209969647868,0.291,"M22 / AR910"
-0.107209969647868,0.321,"M22 / AR910"
-0.107209969647868,0.386,"leer"
-0.107209969647868,0.373,"leer"
-3.40823996531185,0.461,"DMSO"
-3.40823996531185,0.338,"DMSO"
-1.10720996964787,0.217,"Linezolid"
-1.10720996964787,0.13,"Linezolid"
-0.40823996531185,0.357,"M19 / AR992"
-0.40823996531185,0.354,"M19 / AR992"
-0.40823996531185,0.401,"M20 / AR930"
-0.40823996531185,0.33,"M20 / AR930"
-0.40823996531185,0.423,"M21 / 3-HydroxystrongylinA"
-0.40823996531185,0.622,"M21 / 3-HydroxystrongylinA"
-0.40823996531185,0.424,"M22 / AR910"
-0.40823996531185,0.256,"M22 / AR910"
-0.40823996531185,0.28,"leer"
-0.40823996531185,0.277,"leer"
-3.70926996097583,0.323,"DMSO"
-3.70926996097583,0.267,"DMSO"
-1.40823996531185,0.261,"Linezolid"
-1.40823996531185,0.332,"Linezolid"
-0.709269960975831,0.431,"M19 / AR992"
-0.709269960975831,0.475,"M19 / AR992"
-0.709269960975831,0.339,"M20 / AR930"
-0.709269960975831,0.367,"M20 / AR930"
-0.709269960975831,0.244,"M21 / 3-HydroxystrongylinA"
-0.709269960975831,0.477,"M21 / 3-HydroxystrongylinA"
-0.709269960975831,0.306,"M22 / AR910"
-0.709269960975831,0.342,"M22 / AR910"
-0.709269960975831,0.41,"leer"
-0.709269960975831,0.315,"leer"
-4.01029995663981,0.276,"DMSO"
-4.01029995663981,0.427,"DMSO"
-1.70926996097583,0.418,"Linezolid"
-1.70926996097583,0.255,"Linezolid"
-Inf,0.013,"Medienblank"
-Inf,0.00700000000000001,"Medienblank"
-Inf,0.016,"Medienblank"
-Inf,0.01,"Medienblank"
-Inf,0.02,"Medienblank"
-Inf,0.011,"Medienblank"
-Inf,0.011,"Medienblank"
-Inf,0.01,"Medienblank"
-Inf,0.013,"Medienblank"
-Inf,0.00600000000000001,"Medienblank"
-Inf,0.014,"Medienblank"
-Inf,0.004,"Medienblank"
-Inf,0.00799999999999999,"Medienblank"
-Inf,0.014,"Medienblank"
